"filename","roi_temp_mean","roi_temp_sd","roi_temp_min","roi_temp_max","datetime","Time"
"ICI_0900_10_10_2022.csv",12.1046218910638,0.85180476041575,10.1763,18.8041,"2022-10-10 09:00:00",2022-10-10 09:00:00
"ICI_0900_10_11_2022.csv",12.0633162411689,0.952041542482065,9.77844,20.5605,"2022-10-11 09:00:00",2022-10-11 09:00:00
"ICI_0900_10_12_2022.csv",14.1300331062774,1.06065353946368,11.7183,22.7184,"2022-10-12 09:00:00",2022-10-12 09:00:00
"ICI_0900_10_13_2022.csv",14.5139299207414,0.475710191543608,12.9206,18.4066,"2022-10-13 09:00:00",2022-10-13 09:00:00
"ICI_0900_10_14_2022.csv",15.0384844572181,0.469177992891202,13.4331,19.9169,"2022-10-14 09:00:00",2022-10-14 09:00:00
"ICI_0900_10_15_2022.csv",8.68893926996024,0.0991650848919982,8.45243,9.22129,"2022-10-15 09:00:00",2022-10-15 09:00:00
"ICI_0900_10_16_2022.csv",3.70213308019549,0.0971737104762736,3.43261,4.11161,"2022-10-16 09:00:00",2022-10-16 09:00:00
"ICI_0900_10_17_2022.csv",8.16771734825656,0.634956934648887,6.53859,13.4314,"2022-10-17 09:00:00",2022-10-17 09:00:00
"ICI_0900_10_18_2022.csv",8.12864189308956,0.771648977205885,6.38273,15.3139,"2022-10-18 09:00:00",2022-10-18 09:00:00
"ICI_0900_10_19_2022.csv",10.2998167222912,0.735947909876051,8.43252,17.7751,"2022-10-19 09:00:00",2022-10-19 09:00:00
"ICI_0900_10_20_2022.csv",12.5663138563217,0.892900673003461,10.5797,20.9989,"2022-10-20 09:00:00",2022-10-20 09:00:00
"ICI_0900_10_21_2022.csv",12.0984242814819,0.469981373791534,10.9537,16.7136,"2022-10-21 09:00:00",2022-10-21 09:00:00
"ICI_0900_10_22_2022.csv",9.45411159555342,0.0807249521366961,9.20746,9.84972,"2022-10-22 09:00:00",2022-10-22 09:00:00
"ICI_0900_10_23_2022.csv",2.26087115874503,0.147599770001812,1.886,2.79547,"2022-10-23 09:00:00",2022-10-23 09:00:00
"ICI_0900_10_24_2022.csv",-3.09266117293003,0.708458719300931,-4.45577,2.76537,"2022-10-24 09:00:00",2022-10-24 09:00:00
"ICI_0900_10_25_2022.csv",11.0024062799119,1.08690422029399,7.75614,19.9574,"2022-10-25 09:00:00",2022-10-25 09:00:00
"ICI_0900_10_26_2022.csv",8.05418802309387,0.640421981514685,6.39675,16.2993,"2022-10-26 09:00:00",2022-10-26 09:00:00
"ICI_0900_10_27_2022.csv",3.99936766402471,0.558771166569007,2.91558,11.11,"2022-10-27 09:00:00",2022-10-27 09:00:00
"ICI_0900_10_28_2022.csv",7.59019860879694,0.575892245815867,5.83077,15.7516,"2022-10-28 09:00:00",2022-10-28 09:00:00
"ICI_0900_10_29_2022.csv",13.490353333671,1.03568491670098,10.6983,23.3175,"2022-10-29 09:00:00",2022-10-29 09:00:00
"ICI_0900_10_30_2022.csv",9.96403998911144,0.72195364316632,8.24216,16.6762,"2022-10-30 09:00:00",2022-10-30 09:00:00
"ICI_0900_10_31_2022.csv",9.26627631359044,0.614826954398882,7.71708,16.4892,"2022-10-31 09:00:00",2022-10-31 09:00:00
"ICI_1000_05_01_2022.csv",13.2623008406979,0.470621227928639,12.0599,19.8221,"2022-05-01 10:00:00",2022-05-01 10:00:00
"ICI_1000_05_02_2022.csv",13.7995560127624,0.864680695281852,11.7342,22.5947,"2022-05-02 10:00:00",2022-05-02 10:00:00
"ICI_1000_05_03_2022.csv",11.8910062444608,0.504246157486185,10.7422,17.4798,"2022-05-03 10:00:00",2022-05-03 10:00:00
"ICI_1000_05_04_2022.csv",7.73052784279963,0.948049200271598,5.54615,15.9184,"2022-05-04 10:00:00",2022-05-04 10:00:00
"ICI_1000_05_05_2022.csv",15.4257957661239,0.909331602478126,13.2627,24.1423,"2022-05-05 10:00:00",2022-05-05 10:00:00
"ICI_1000_05_06_2022.csv",18.2307588539161,0.835614720449533,16.4995,27.6856,"2022-05-06 10:00:00",2022-05-06 10:00:00
"ICI_1000_05_07_2022.csv",17.2007073307842,0.641871578063672,15.6681,24.894,"2022-05-07 10:00:00",2022-05-07 10:00:00
"ICI_1000_05_13_2022.csv",18.8241433845686,0.988542419869767,16.2536,28.9048,"2022-05-13 10:00:00",2022-05-13 10:00:00
"ICI_1000_05_14_2022.csv",20.1385457775189,1.11399102814003,17.2158,31.3647,"2022-05-14 10:00:00",2022-05-14 10:00:00
"ICI_1000_05_15_2022.csv",22.1746452254944,1.01472425778895,19.7732,34.3533,"2022-05-15 10:00:00",2022-05-15 10:00:00
"ICI_1000_05_16_2022.csv",19.1631369501912,0.677659215406184,17.6061,30.3381,"2022-05-16 10:00:00",2022-05-16 10:00:00
"ICI_1000_05_17_2022.csv",19.9302682332683,0.916534411114287,17.3695,29.9802,"2022-05-17 10:00:00",2022-05-17 10:00:00
"ICI_1000_05_18_2022.csv",18.9978907270011,0.863011046664869,16.9005,29.0657,"2022-05-18 10:00:00",2022-05-18 10:00:00
"ICI_1000_05_19_2022.csv",16.4912925172824,0.780380175870933,14.7761,25.7095,"2022-05-19 10:00:00",2022-05-19 10:00:00
"ICI_1000_05_22_2022.csv",16.9897192904712,0.669529209146503,15.3042,24.1735,"2022-05-22 10:00:00",2022-05-22 10:00:00
"ICI_1000_05_23_2022.csv",14.3688466182168,0.667900436132412,12.6584,22.747,"2022-05-23 10:00:00",2022-05-23 10:00:00
"ICI_1000_05_24_2022.csv",15.3686067888886,0.762636617671263,13.6481,23.9622,"2022-05-24 10:00:00",2022-05-24 10:00:00
"ICI_1000_05_25_2022.csv",17.6341427565774,0.975251733431317,15.2626,29.5571,"2022-05-25 10:00:00",2022-05-25 10:00:00
"ICI_1000_05_26_2022.csv",21.0775398749082,1.02901387355299,18.5605,30.3802,"2022-05-26 10:00:00",2022-05-26 10:00:00
"ICI_1000_05_27_2022.csv",19.4922987718721,0.869259205687134,17.4368,29.9682,"2022-05-27 10:00:00",2022-05-27 10:00:00
"ICI_1000_05_28_2022.csv",15.815693342787,0.4225383822651,14.7288,20.8812,"2022-05-28 10:00:00",2022-05-28 10:00:00
"ICI_1000_05_29_2022.csv",14.3259989820465,0.445546761294311,13.1685,19.8164,"2022-05-29 10:00:00",2022-05-29 10:00:00
"ICI_1000_05_30_2022.csv",13.1662501633284,0.727614563614386,11.2204,22.6055,"2022-05-30 10:00:00",2022-05-30 10:00:00
"ICI_1000_05_31_2022.csv",17.6968115646603,0.769207588234232,15.6287,26.6587,"2022-05-31 10:00:00",2022-05-31 10:00:00
"ICI_1000_06_01_2022.csv",17.7403286546302,0.642525915657554,16.1481,25.6375,"2022-06-01 10:00:00",2022-06-01 10:00:00
"ICI_1000_06_02_2022.csv",19.9842445645843,0.749729544178803,18.0176,29.8284,"2022-06-02 10:00:00",2022-06-02 10:00:00
"ICI_1000_06_03_2022.csv",19.0768465878301,0.668751138764698,17.4329,27.5365,"2022-06-03 10:00:00",2022-06-03 10:00:00
"ICI_1000_06_04_2022.csv",18.633239064597,0.845658362571141,16.649,28.7831,"2022-06-04 10:00:00",2022-06-04 10:00:00
"ICI_1000_06_05_2022.csv",18.1383683294928,0.948926749367795,15.8321,28.9824,"2022-06-05 10:00:00",2022-06-05 10:00:00
"ICI_1000_06_06_2022.csv",20.9997333721607,1.02597189138919,18.3124,31.7394,"2022-06-06 10:00:00",2022-06-06 10:00:00
"ICI_1000_06_07_2022.csv",19.4173099060545,0.892893235288988,17.0941,28.6938,"2022-06-07 10:00:00",2022-06-07 10:00:00
"ICI_1000_06_08_2022.csv",23.2370339520397,1.03289233459394,20.3854,33.1688,"2022-06-08 10:00:00",2022-06-08 10:00:00
"ICI_1000_06_09_2022.csv",19.2381881491986,0.349726199579641,18.1082,21.9567,"2022-06-09 10:00:00",2022-06-09 10:00:00
"ICI_1000_06_10_2022.csv",24.0289585070016,0.907223288692732,21.5551,33.8792,"2022-06-10 10:00:00",2022-06-10 10:00:00
"ICI_1000_06_11_2022.csv",24.1669958750095,0.881891513604702,21.8387,34.2121,"2022-06-11 10:00:00",2022-06-11 10:00:00
"ICI_1000_06_12_2022.csv",21.3287874781596,0.575035724476627,19.8405,27.6299,"2022-06-12 10:00:00",2022-06-12 10:00:00
"ICI_1000_06_13_2022.csv",21.0178047884328,0.794238648720209,19.0889,31.3456,"2022-06-13 10:00:00",2022-06-13 10:00:00
"ICI_1000_06_14_2022.csv",17.8869888177053,0.489438684896309,16.6985,24.1445,"2022-06-14 10:00:00",2022-06-14 10:00:00
"ICI_1000_06_15_2022.csv",20.8735840368692,1.00586463279416,18.2764,32.7783,"2022-06-15 10:00:00",2022-06-15 10:00:00
"ICI_1000_06_16_2022.csv",25.3658640297789,0.963732228686014,23.0568,36.9502,"2022-06-16 10:00:00",2022-06-16 10:00:00
"ICI_1000_06_17_2022.csv",19.2117055886151,0.361550998951967,17.891,21.1868,"2022-06-17 10:00:00",2022-06-17 10:00:00
"ICI_1000_06_18_2022.csv",17.785460753083,0.567903048511821,16.6769,23.8403,"2022-06-18 10:00:00",2022-06-18 10:00:00
"ICI_1000_06_19_2022.csv",16.2722512217974,0.520405920831303,14.8667,20.9335,"2022-06-19 10:00:00",2022-06-19 10:00:00
"ICI_1000_06_20_2022.csv",18.0674868451039,0.904048854417371,15.9921,26.806,"2022-06-20 10:00:00",2022-06-20 10:00:00
"ICI_1000_06_21_2022.csv",16.4910400217771,0.25511529514626,15.6608,18.1757,"2022-06-21 10:00:00",2022-06-21 10:00:00
"ICI_1000_06_22_2022.csv",19.0216545845889,0.767174027250041,16.907,25.5583,"2022-06-22 10:00:00",2022-06-22 10:00:00
"ICI_1000_06_23_2022.csv",23.7966678787572,1.07142296346507,20.9723,35.733,"2022-06-23 10:00:00",2022-06-23 10:00:00
"ICI_1000_06_24_2022.csv",20.0382105467068,1.03463483658151,17.2881,30.2131,"2022-06-24 10:00:00",2022-06-24 10:00:00
"ICI_1000_06_25_2022.csv",17.8196676812438,0.342571022974444,16.872,20.6423,"2022-06-25 10:00:00",2022-06-25 10:00:00
"ICI_1000_06_26_2022.csv",17.2006802208098,0.300281975941316,16.3968,18.5979,"2022-06-26 10:00:00",2022-06-26 10:00:00
"ICI_1000_06_27_2022.csv",15.5035712820643,0.259073958212279,14.5061,16.6181,"2022-06-27 10:00:00",2022-06-27 10:00:00
"ICI_1000_06_28_2022.csv",20.8917881061508,1.08364073938683,18.1586,30.1956,"2022-06-28 10:00:00",2022-06-28 10:00:00
"ICI_1000_06_29_2022.csv",19.1138543592211,0.472932052158555,17.9232,24.1995,"2022-06-29 10:00:00",2022-06-29 10:00:00
"ICI_1000_06_30_2022.csv",18.1251410042795,0.43694225596427,16.9786,21.751,"2022-06-30 10:00:00",2022-06-30 10:00:00
"ICI_1000_07_01_2022.csv",15.922993821377,0.390614700165812,15.1245,19.5078,"2022-07-01 10:00:00",2022-07-01 10:00:00
"ICI_1000_07_02_2022.csv",20.0306508571573,0.871026023662992,17.7741,27.9637,"2022-07-02 10:00:00",2022-07-02 10:00:00
"ICI_1000_07_03_2022.csv",17.59710905776,0.427862682665569,16.4949,20.9287,"2022-07-03 10:00:00",2022-07-03 10:00:00
"ICI_1000_07_04_2022.csv",19.0080805449343,0.533606775950849,17.4518,23.3615,"2022-07-04 10:00:00",2022-07-04 10:00:00
"ICI_1000_07_05_2022.csv",18.4962899268188,0.560555548279414,17.2121,25.1875,"2022-07-05 10:00:00",2022-07-05 10:00:00
"ICI_1000_07_06_2022.csv",19.8875383454458,0.677059587363855,17.9889,28.0575,"2022-07-06 10:00:00",2022-07-06 10:00:00
"ICI_1000_07_07_2022.csv",21.4364818313033,1.05626660158986,18.6738,33.3225,"2022-07-07 10:00:00",2022-07-07 10:00:00
"ICI_1000_07_08_2022.csv",23.159141624674,0.846381171888923,20.9647,33.6145,"2022-07-08 10:00:00",2022-07-08 10:00:00
"ICI_1000_07_09_2022.csv",24.3192992504621,1.06972787769412,21.0587,35.235,"2022-07-09 10:00:00",2022-07-09 10:00:00
"ICI_1000_07_10_2022.csv",23.1672576435137,1.06716858519906,20.0912,32.6758,"2022-07-10 10:00:00",2022-07-10 10:00:00
"ICI_1000_07_11_2022.csv",23.455528697678,0.793637563725894,21.3354,32.5213,"2022-07-11 10:00:00",2022-07-11 10:00:00
"ICI_1000_07_12_2022.csv",22.5693982122509,0.806435215009513,20.3895,31.8883,"2022-07-12 10:00:00",2022-07-12 10:00:00
"ICI_1000_07_13_2022.csv",23.3021433871009,0.808694495868198,21.3595,31.6101,"2022-07-13 10:00:00",2022-07-13 10:00:00
"ICI_1000_07_14_2022.csv",23.0128879542174,0.821450817064792,20.7369,31.6105,"2022-07-14 10:00:00",2022-07-14 10:00:00
"ICI_1000_07_15_2022.csv",23.9103025803348,0.837299341143197,21.4659,33.024,"2022-07-15 10:00:00",2022-07-15 10:00:00
"ICI_1000_07_16_2022.csv",23.482096244714,0.895779177312855,21.0208,34.2038,"2022-07-16 10:00:00",2022-07-16 10:00:00
"ICI_1000_07_17_2022.csv",23.1730638272011,0.923493888872819,20.4898,33.1529,"2022-07-17 10:00:00",2022-07-17 10:00:00
"ICI_1000_07_18_2022.csv",21.560097143653,0.91600733804688,19.2057,30.9077,"2022-07-18 10:00:00",2022-07-18 10:00:00
"ICI_1000_07_19_2022.csv",22.2306181636322,0.601645888873943,20.6547,27.673,"2022-07-19 10:00:00",2022-07-19 10:00:00
"ICI_1000_07_20_2022.csv",22.2532528576131,0.884327495407717,19.826,30.5355,"2022-07-20 10:00:00",2022-07-20 10:00:00
"ICI_1000_07_21_2022.csv",22.6736924033324,0.739777903157445,20.7037,28.4774,"2022-07-21 10:00:00",2022-07-21 10:00:00
"ICI_1000_07_22_2022.csv",23.1668462915601,0.723446115421928,21.5178,31.5778,"2022-07-22 10:00:00",2022-07-22 10:00:00
"ICI_1000_07_23_2022.csv",22.0030853080449,0.916996384668144,19.4546,31.9323,"2022-07-23 10:00:00",2022-07-23 10:00:00
"ICI_1000_07_24_2022.csv",21.988850148135,0.712498669205292,20.0597,28.4888,"2022-07-24 10:00:00",2022-07-24 10:00:00
"ICI_1000_07_25_2022.csv",18.4617075890709,0.597746669953718,16.7736,23.6823,"2022-07-25 10:00:00",2022-07-25 10:00:00
"ICI_1000_07_26_2022.csv",16.2556802360031,0.192943388086861,15.6219,17.2311,"2022-07-26 10:00:00",2022-07-26 10:00:00
"ICI_1000_07_27_2022.csv",14.2888797726064,0.131782845614045,14.012,14.9543,"2022-07-27 10:00:00",2022-07-27 10:00:00
"ICI_1000_07_28_2022.csv",14.7049255501253,0.175747322296822,14.1581,15.6761,"2022-07-28 10:00:00",2022-07-28 10:00:00
"ICI_1000_07_30_2022.csv",20.7495423919374,0.616178463506622,19.0299,26.375,"2022-07-30 10:00:00",2022-07-30 10:00:00
"ICI_1000_07_31_2022.csv",20.29803629941,0.910913979470233,17.6217,29.5145,"2022-07-31 10:00:00",2022-07-31 10:00:00
"ICI_1000_08_01_2022.csv",21.2445090223089,0.942226722952774,18.6042,29.9933,"2022-08-01 10:00:00",2022-08-01 10:00:00
"ICI_1000_08_02_2022.csv",19.1021279177534,0.409197571071041,18.24,22.8551,"2022-08-02 10:00:00",2022-08-02 10:00:00
"ICI_1000_08_03_2022.csv",15.9051496189005,0.486672376569204,14.796,17.63,"2022-08-03 10:00:00",2022-08-03 10:00:00
"ICI_1000_08_04_2022.csv",19.3520800156998,1.03823208050626,16.5757,27.8187,"2022-08-04 10:00:00",2022-08-04 10:00:00
"ICI_1000_08_05_2022.csv",16.596780871591,0.325235882204665,15.8822,19.6796,"2022-08-05 10:00:00",2022-08-05 10:00:00
"ICI_1000_08_06_2022.csv",20.110331781925,0.977685826041864,17.4987,29.7176,"2022-08-06 10:00:00",2022-08-06 10:00:00
"ICI_1000_08_07_2022.csv",20.4603090906789,0.916774325486247,17.8941,28.6355,"2022-08-07 10:00:00",2022-08-07 10:00:00
"ICI_1000_08_08_2022.csv",19.1081854295916,1.0182726161548,16.6134,28.0583,"2022-08-08 10:00:00",2022-08-08 10:00:00
"ICI_1000_08_09_2022.csv",19.0913354207288,0.84670751283848,16.6488,28.4663,"2022-08-09 10:00:00",2022-08-09 10:00:00
"ICI_1000_08_10_2022.csv",18.6102963080195,0.761265268302229,16.7097,26.2829,"2022-08-10 10:00:00",2022-08-10 10:00:00
"ICI_1000_08_11_2022.csv",17.4509666860804,0.202877327749476,16.3539,18.2983,"2022-08-11 10:00:00",2022-08-11 10:00:00
"ICI_1000_08_12_2022.csv",16.5892144260718,0.245194530415224,16.011,18.3974,"2022-08-12 10:00:00",2022-08-12 10:00:00
"ICI_1000_08_13_2022.csv",19.9473345116609,0.904449430342823,17.5639,28.8233,"2022-08-13 10:00:00",2022-08-13 10:00:00
"ICI_1000_08_14_2022.csv",18.7004534754754,0.394350467080446,17.5602,21.9349,"2022-08-14 10:00:00",2022-08-14 10:00:00
"ICI_1000_08_15_2022.csv",17.7723041705705,0.307238557599538,16.8268,20.5352,"2022-08-15 10:00:00",2022-08-15 10:00:00
"ICI_1000_08_16_2022.csv",22.6118922336735,1.07013317332423,19.9098,31.9415,"2022-08-16 10:00:00",2022-08-16 10:00:00
"ICI_1000_08_17_2022.csv",19.6943508520929,0.876777407147588,17.6115,28.8689,"2022-08-17 10:00:00",2022-08-17 10:00:00
"ICI_1000_08_18_2022.csv",15.9189176875744,0.159740839313635,15.4954,17.1868,"2022-08-18 10:00:00",2022-08-18 10:00:00
"ICI_1000_08_19_2022.csv",14.4051103593224,0.120034162573221,14.112,14.9906,"2022-08-19 10:00:00",2022-08-19 10:00:00
"ICI_1000_08_20_2022.csv",14.3817700741941,0.112102419154046,14.1184,14.9121,"2022-08-20 10:00:00",2022-08-20 10:00:00
"ICI_1000_08_21_2022.csv",15.8205048719962,0.201527660949295,15.2448,17.5072,"2022-08-21 10:00:00",2022-08-21 10:00:00
"ICI_1000_08_22_2022.csv",18.6840104403535,0.909251285594174,16.7788,27.8206,"2022-08-22 10:00:00",2022-08-22 10:00:00
"ICI_1000_08_23_2022.csv",17.997968332025,0.862519266964474,15.9337,27.658,"2022-08-23 10:00:00",2022-08-23 10:00:00
"ICI_1000_08_24_2022.csv",18.4036050036717,0.329344646087637,17.3843,20.6915,"2022-08-24 10:00:00",2022-08-24 10:00:00
"ICI_1000_08_25_2022.csv",19.6681157884075,0.49998780960338,18.3644,23.165,"2022-08-25 10:00:00",2022-08-25 10:00:00
"ICI_1000_08_26_2022.csv",14.9588561849535,0.171652783429734,14.5262,15.9183,"2022-08-26 10:00:00",2022-08-26 10:00:00
"ICI_1000_08_27_2022.csv",17.3691741713302,0.609256845088573,16.0781,23.277,"2022-08-27 10:00:00",2022-08-27 10:00:00
"ICI_1000_08_28_2022.csv",17.7877594591173,0.679967808942546,15.8185,22.4303,"2022-08-28 10:00:00",2022-08-28 10:00:00
"ICI_1000_08_29_2022.csv",19.904686698235,0.693844796583739,18.2715,28.2983,"2022-08-29 10:00:00",2022-08-29 10:00:00
"ICI_1000_08_30_2022.csv",21.8404030209415,0.89205157276628,19.3126,31.3206,"2022-08-30 10:00:00",2022-08-30 10:00:00
"ICI_1000_08_31_2022.csv",18.0655691271429,0.670670467774897,16.555,26.5007,"2022-08-31 10:00:00",2022-08-31 10:00:00
"ICI_1000_09_01_2022.csv",17.9231937276848,0.618032469696617,16.2985,24.1075,"2022-09-01 10:00:00",2022-09-01 10:00:00
"ICI_1000_09_02_2022.csv",18.9107402749994,0.930395074358356,16.5327,28.1569,"2022-09-02 10:00:00",2022-09-02 10:00:00
"ICI_1000_09_03_2022.csv",14.4178381074169,0.137492430527359,14.0676,15.1052,"2022-09-03 10:00:00",2022-09-03 10:00:00
"ICI_1000_09_04_2022.csv",16.5056490314249,0.431676796211824,15.4218,21.3918,"2022-09-04 10:00:00",2022-09-04 10:00:00
"ICI_1000_09_05_2022.csv",18.782853721101,0.570558791837033,17.3465,25.3357,"2022-09-05 10:00:00",2022-09-05 10:00:00
"ICI_1000_09_06_2022.csv",19.355446461219,0.692149788775247,17.6005,27.4951,"2022-09-06 10:00:00",2022-09-06 10:00:00
"ICI_1000_09_07_2022.csv",18.505962824441,0.682407270834086,16.6704,26.5122,"2022-09-07 10:00:00",2022-09-07 10:00:00
"ICI_1000_09_08_2022.csv",17.7070938239092,0.418048691173089,16.4676,21.757,"2022-09-08 10:00:00",2022-09-08 10:00:00
"ICI_1000_09_09_2022.csv",16.8696249069408,0.263943069840886,16.1027,18.7576,"2022-09-09 10:00:00",2022-09-09 10:00:00
"ICI_1000_09_10_2022.csv",16.3059401610494,0.269031600650384,15.6721,18.7745,"2022-09-10 10:00:00",2022-09-10 10:00:00
"ICI_1000_09_11_2022.csv",18.4439451925755,0.484964522828212,17.3444,24.4921,"2022-09-11 10:00:00",2022-09-11 10:00:00
"ICI_1000_09_12_2022.csv",20.3741100959712,0.572669934185919,18.8756,25.817,"2022-09-12 10:00:00",2022-09-12 10:00:00
"ICI_1000_09_13_2022.csv",15.5853544630422,0.267624924762318,14.8581,17.9804,"2022-09-13 10:00:00",2022-09-13 10:00:00
"ICI_1000_09_14_2022.csv",15.0027447418399,0.403515506682946,13.8749,18.0932,"2022-09-14 10:00:00",2022-09-14 10:00:00
"ICI_1000_09_15_2022.csv",17.2253444025221,0.657539353928573,15.4627,25.6731,"2022-09-15 10:00:00",2022-09-15 10:00:00
"ICI_1000_09_16_2022.csv",16.843812562356,0.37510642424004,15.9448,21.5142,"2022-09-16 10:00:00",2022-09-16 10:00:00
"ICI_1000_09_17_2022.csv",17.3563432959408,0.385500025471078,16.4404,22.2552,"2022-09-17 10:00:00",2022-09-17 10:00:00
"ICI_1000_09_18_2022.csv",18.7602146033273,0.543158878371622,17.4239,25.5731,"2022-09-18 10:00:00",2022-09-18 10:00:00
"ICI_1000_09_19_2022.csv",19.0703841280292,0.741599025277827,17.005,26.8807,"2022-09-19 10:00:00",2022-09-19 10:00:00
"ICI_1000_09_20_2022.csv",17.3525082221266,0.566132276507825,15.9275,24.8037,"2022-09-20 10:00:00",2022-09-20 10:00:00
"ICI_1000_09_21_2022.csv",14.2153982907498,0.107541420130443,13.9626,14.6835,"2022-09-21 10:00:00",2022-09-21 10:00:00
"ICI_1000_09_22_2022.csv",19.4187492694538,0.729237065244612,17.5718,28.7867,"2022-09-22 10:00:00",2022-09-22 10:00:00
"ICI_1000_09_23_2022.csv",19.1410752652503,1.00705421481496,16.5129,29.6814,"2022-09-23 10:00:00",2022-09-23 10:00:00
"ICI_1000_09_24_2022.csv",19.3791938315059,0.895771871871401,17.0353,29.4072,"2022-09-24 10:00:00",2022-09-24 10:00:00
"ICI_1000_09_25_2022.csv",17.6878439416576,1.00905404679517,14.9623,29.564,"2022-09-25 10:00:00",2022-09-25 10:00:00
"ICI_1000_09_26_2022.csv",17.5293897065154,0.473014172019204,16.3672,23.2416,"2022-09-26 10:00:00",2022-09-26 10:00:00
"ICI_1000_09_27_2022.csv",16.1549935960092,0.505216650132187,14.9247,22.4669,"2022-09-27 10:00:00",2022-09-27 10:00:00
"ICI_1000_09_28_2022.csv",16.372139110177,0.484358379133601,15.0833,22.1936,"2022-09-28 10:00:00",2022-09-28 10:00:00
"ICI_1000_09_29_2022.csv",14.0179138664506,0.193087695374426,13.4622,15.1588,"2022-09-29 10:00:00",2022-09-29 10:00:00
"ICI_1000_09_30_2022.csv",16.3308635562533,0.751162088947938,14.5435,22.2247,"2022-09-30 10:00:00",2022-09-30 10:00:00
"ICI_1000_10_01_2022.csv",14.8194042921172,0.524764243027046,13.6612,21.6291,"2022-10-01 10:00:00",2022-10-01 10:00:00
"ICI_1000_10_02_2022.csv",15.295397576663,0.595423104018597,13.7812,21.7817,"2022-10-02 10:00:00",2022-10-02 10:00:00
"ICI_1000_10_03_2022.csv",14.8196631586944,0.32117327890335,14.0871,18.1685,"2022-10-03 10:00:00",2022-10-03 10:00:00
"ICI_1000_10_04_2022.csv",7.48648465650401,0.11813212923097,7.06132,8.15748,"2022-10-04 10:00:00",2022-10-04 10:00:00
"ICI_1000_10_05_2022.csv",10.7911440049632,0.179532664254353,10.2134,12.2395,"2022-10-05 10:00:00",2022-10-05 10:00:00
"ICI_1000_10_06_2022.csv",14.4979976247753,0.588939940503111,13.1089,20.8063,"2022-10-06 10:00:00",2022-10-06 10:00:00
"ICI_1000_10_07_2022.csv",14.1391935403003,0.594920940277451,12.5403,20.9374,"2022-10-07 10:00:00",2022-10-07 10:00:00
"ICI_1000_10_08_2022.csv",10.8625146157352,0.402602913603846,9.71279,15.6194,"2022-10-08 10:00:00",2022-10-08 10:00:00
"ICI_1000_10_09_2022.csv",13.4129849535337,0.851750706133146,11.4925,21.4369,"2022-10-09 10:00:00",2022-10-09 10:00:00
"ICI_1000_10_10_2022.csv",9.98989977437897,0.233061271155045,9.43601,12.1062,"2022-10-10 10:00:00",2022-10-10 10:00:00
"ICI_1000_10_11_2022.csv",11.5845727279633,0.367948876908784,10.2885,15.5296,"2022-10-11 10:00:00",2022-10-11 10:00:00
"ICI_1000_10_12_2022.csv",15.9901556607835,0.79883225643469,13.6175,24.7174,"2022-10-12 10:00:00",2022-10-12 10:00:00
"ICI_1000_10_13_2022.csv",15.0201193892279,0.442825504316685,13.7874,19.033,"2022-10-13 10:00:00",2022-10-13 10:00:00
"ICI_1000_10_14_2022.csv",15.354322610215,0.263637231486398,14.4152,17.821,"2022-10-14 10:00:00",2022-10-14 10:00:00
"ICI_1000_10_15_2022.csv",10.1852971988554,0.127574526472065,9.7933,10.7817,"2022-10-15 10:00:00",2022-10-15 10:00:00
"ICI_1000_10_16_2022.csv",4.22997041933605,0.102986307006316,3.96446,4.66737,"2022-10-16 10:00:00",2022-10-16 10:00:00
"ICI_1000_10_17_2022.csv",9.52293469322124,0.494833915507035,8.21705,14.7937,"2022-10-17 10:00:00",2022-10-17 10:00:00
"ICI_1000_10_18_2022.csv",8.91704154237674,0.663365243621829,7.31978,15.1649,"2022-10-18 10:00:00",2022-10-18 10:00:00
"ICI_1000_10_19_2022.csv",11.7194202446127,0.682273818318183,9.40534,18.7657,"2022-10-19 10:00:00",2022-10-19 10:00:00
"ICI_1000_10_20_2022.csv",13.4267034742093,0.660858267318718,11.4442,22.4328,"2022-10-20 10:00:00",2022-10-20 10:00:00
"ICI_1000_10_21_2022.csv",13.7257633283533,0.593214861721651,11.7819,21.0267,"2022-10-21 10:00:00",2022-10-21 10:00:00
"ICI_1000_10_22_2022.csv",9.51844012661113,0.0913462155115624,9.27904,9.95824,"2022-10-22 10:00:00",2022-10-22 10:00:00
"ICI_1000_10_23_2022.csv",2.8302546858778,0.127350666464306,2.45117,3.61131,"2022-10-23 10:00:00",2022-10-23 10:00:00
"ICI_1000_10_24_2022.csv",-2.59695367332531,0.576958249430237,-3.79549,2.4461,"2022-10-24 10:00:00",2022-10-24 10:00:00
"ICI_1000_10_25_2022.csv",12.4832360677116,0.858740822959492,9.29115,21.1338,"2022-10-25 10:00:00",2022-10-25 10:00:00
"ICI_1000_10_26_2022.csv",9.01607291509458,0.595968600909527,7.37533,16.1833,"2022-10-26 10:00:00",2022-10-26 10:00:00
"ICI_1000_10_27_2022.csv",4.54678701501608,0.468533341132816,3.50114,10.0453,"2022-10-27 10:00:00",2022-10-27 10:00:00
"ICI_1000_10_28_2022.csv",8.907096374617,0.653173519357864,6.99015,16.0038,"2022-10-28 10:00:00",2022-10-28 10:00:00
"ICI_1000_10_29_2022.csv",12.9020070699653,0.786599327462011,10.4183,21.0216,"2022-10-29 10:00:00",2022-10-29 10:00:00
"ICI_1000_10_30_2022.csv",11.4001435620774,0.756419000467198,9.40318,18.3415,"2022-10-30 10:00:00",2022-10-30 10:00:00
